contact_id,name,email,company,industry,source,created_at,engagement_score,converted,conversion_date,channel_cost_total,funnel_stage
259,Lead_259,lead259@example.com,Company_8,FinTech,Facebook Ads,2025-06-18,28,False,,30000,Lead
260,Lead_260,lead260@example.com,Company_211,Healthcare,Referral,2025-06-14,12,False,,2500,Lead
261,Lead_261,lead261@example.com,Company_132,EdTech,Facebook Ads,2025-06-02,15,False,,30000,Lead
262,Lead_262,lead262@example.com,Company_213,Healthcare,LinkedIn DMs,2025-06-06,48,False,,25000,MQL
263,Lead_263,lead263@example.com,Company_8,SaaS,Facebook Ads,2025-06-26,32,False,,30000,Lead
264,Lead_264,lead264@example.com,Company_30,Manufacturing,Webinar,2025-05-31,59,False,,5000,MQL
265,Lead_265,lead265@example.com,Company_50,FinTech,Facebook Ads,2025-07-02,43,False,,30000,MQL
266,Lead_266,lead266@example.com,Company_121,SaaS,Facebook Ads,2025-06-04,36,True,2025-06-12,30000,Customer
267,Lead_267,lead267@example.com,Company_159,SaaS,Email Campaign,2025-06-09,17,False,,10000,Lead
268,Lead_268,lead268@example.com,Company_63,FinTech,Email Campaign,2025-06-13,55,False,,10000,MQL
269,Lead_269,lead269@example.com,Company_49,E-Commerce,Facebook Ads,2025-06-18,4,False,,30000,Lead
270,Lead_270,lead270@example.com,Company_288,Manufacturing,Email Campaign,2025-07-13,56,False,,10000,MQL
271,Lead_271,lead271@example.com,Company_296,EdTech,Email Campaign,2025-07-03,42,False,,10000,MQL
272,Lead_272,lead272@example.com,Company_180,Healthcare,Facebook Ads,2025-06-12,37,False,,30000,Lead
273,Lead_273,lead273@example.com,Company_162,FinTech,Organic,2025-06-14,42,False,,0,MQL
274,Lead_274,lead274@example.com,Company_234,EdTech,Facebook Ads,2025-07-14,18,False,,30000,Lead
275,Lead_275,lead275@example.com,Company_20,E-Commerce,Facebook Ads,2025-06-25,19,False,,30000,Lead
276,Lead_276,lead276@example.com,Company_207,E-Commerce,Organic,2025-06-10,6,False,,0,Lead
277,Lead_277,lead277@example.com,Company_162,Manufacturing,Facebook Ads,2025-06-02,3,False,,30000,Lead
278,Lead_278,lead278@example.com,Company_111,SaaS,Facebook Ads,2025-06-05,28,False,,30000,Lead
279,Lead_279,lead279@example.com,Company_237,E-Commerce,Facebook Ads,2025-06-19,32,False,,30000,Lead
280,Lead_280,lead280@example.com,Company_219,E-Commerce,Email Campaign,2025-06-22,49,False,,10000,MQL
281,Lead_281,lead281@example.com,Company_62,E-Commerce,Organic,2025-06-26,22,False,,0,Lead
282,Lead_282,lead282@example.com,Company_192,Manufacturing,Facebook Ads,2025-06-03,67,False,,30000,SQL
283,Lead_283,lead283@example.com,Company_257,SaaS,Referral,2025-07-15,0,False,,2500,Lead
284,Lead_284,lead284@example.com,Company_129,Manufacturing,Facebook Ads,2025-06-08,35,False,,30000,Lead
285,Lead_285,lead285@example.com,Company_200,FinTech,Webinar,2025-06-12,81,False,,5000,SQL
286,Lead_286,lead286@example.com,Company_150,E-Commerce,Email Campaign,2025-07-26,41,False,,10000,MQL
287,Lead_287,lead287@example.com,Company_183,EdTech,Webinar,2025-06-02,69,True,2025-06-12,5000,Customer
288,Lead_288,lead288@example.com,Company_224,Healthcare,Email Campaign,2025-06-03,53,False,,10000,MQL
289,Lead_289,lead289@example.com,Company_13,Manufacturing,Organic,2025-07-25,25,False,,0,Lead
290,Lead_290,lead290@example.com,Company_145,Healthcare,Organic,2025-06-01,31,False,,0,Lead
291,Lead_291,lead291@example.com,Company_170,EdTech,Email Campaign,2025-06-07,24,False,,10000,Lead
292,Lead_292,lead292@example.com,Company_149,Healthcare,Organic,2025-06-08,50,False,,0,MQL
293,Lead_293,lead293@example.com,Company_63,SaaS,Facebook Ads,2025-06-03,20,False,,30000,Lead
294,Lead_294,lead294@example.com,Company_153,Manufacturing,Facebook Ads,2025-06-10,32,True,2025-07-13,30000,Customer
295,Lead_295,lead295@example.com,Company_164,SaaS,Organic,2025-06-02,34,False,,0,Lead
296,Lead_296,lead296@example.com,Company_300,SaaS,Webinar,2025-06-27,30,False,,5000,Lead
297,Lead_297,lead297@example.com,Company_11,Manufacturing,LinkedIn DMs,2025-06-01,43,True,2025-07-12,25000,Customer
298,Lead_298,lead298@example.com,Company_176,Healthcare,Organic,2025-08-27,43,False,,0,MQL
299,Lead_299,lead299@example.com,Company_102,Manufacturing,Facebook Ads,2025-07-13,16,False,,30000,Lead
300,Lead_300,lead300@example.com,Company_288,Healthcare,LinkedIn DMs,2025-06-04,41,False,,25000,MQL
301,Lead_301,lead301@example.com,Company_29,EdTech,LinkedIn DMs,2025-06-19,50,False,,25000,MQL
302,Lead_302,lead302@example.com,Company_58,E-Commerce,Organic,2025-06-04,24,False,,0,Lead
303,Lead_303,lead303@example.com,Company_84,SaaS,Email Campaign,2025-06-17,34,True,2025-07-01,10000,Customer
304,Lead_304,lead304@example.com,Company_61,FinTech,LinkedIn DMs,2025-07-20,49,False,,25000,MQL
305,Lead_305,lead305@example.com,Company_20,Healthcare,Email Campaign,2025-08-17,30,False,,10000,Lead
306,Lead_306,lead306@example.com,Company_65,E-Commerce,Facebook Ads,2025-07-07,34,False,,30000,Lead
307,Lead_307,lead307@example.com,Company_268,Manufacturing,LinkedIn DMs,2025-06-01,19,False,,25000,Lead
308,Lead_308,lead308@example.com,Company_182,E-Commerce,Email Campaign,2025-06-04,0,False,,10000,Lead
309,Lead_309,lead309@example.com,Company_155,Healthcare,Email Campaign,2025-06-28,45,False,,10000,MQL
310,Lead_310,lead310@example.com,Company_15,E-Commerce,Facebook Ads,2025-06-11,55,False,,30000,MQL
311,Lead_311,lead311@example.com,Company_218,EdTech,Organic,2025-06-05,24,False,,0,Lead
312,Lead_312,lead312@example.com,Company_297,E-Commerce,Referral,2025-07-07,18,False,,2500,Lead
313,Lead_313,lead313@example.com,Company_65,E-Commerce,Organic,2025-07-01,6,False,,0,Lead
314,Lead_314,lead314@example.com,Company_183,E-Commerce,Email Campaign,2025-06-18,24,False,,10000,Lead
315,Lead_315,lead315@example.com,Company_213,FinTech,Facebook Ads,2025-07-08,52,False,,30000,MQL
316,Lead_316,lead316@example.com,Company_197,EdTech,Organic,2025-06-23,0,False,,0,Lead
317,Lead_317,lead317@example.com,Company_194,E-Commerce,LinkedIn DMs,2025-06-21,21,False,,25000,Lead
318,Lead_318,lead318@example.com,Company_123,Healthcare,Facebook Ads,2025-06-16,21,False,,30000,Lead
319,Lead_319,lead319@example.com,Company_216,Manufacturing,Referral,2025-08-30,37,False,,2500,Lead
320,Lead_320,lead320@example.com,Company_113,Manufacturing,Facebook Ads,2025-06-19,46,False,,30000,MQL
321,Lead_321,lead321@example.com,Company_65,SaaS,Referral,2025-06-17,0,False,,2500,Lead
322,Lead_322,lead322@example.com,Company_94,FinTech,LinkedIn DMs,2025-07-12,45,False,,25000,MQL
323,Lead_323,lead323@example.com,Company_278,Manufacturing,Facebook Ads,2025-07-02,1,False,,30000,Lead
324,Lead_324,lead324@example.com,Company_15,SaaS,Email Campaign,2025-06-05,33,False,,10000,Lead
325,Lead_325,lead325@example.com,Company_278,Manufacturing,LinkedIn DMs,2025-07-26,55,False,,25000,MQL
326,Lead_326,lead326@example.com,Company_285,Healthcare,Facebook Ads,2025-06-02,38,False,,30000,Lead
327,Lead_327,lead327@example.com,Company_204,E-Commerce,Email Campaign,2025-06-09,31,False,,10000,Lead
328,Lead_328,lead328@example.com,Company_131,E-Commerce,LinkedIn DMs,2025-06-11,66,True,2025-06-27,25000,Customer
329,Lead_329,lead329@example.com,Company_117,E-Commerce,LinkedIn DMs,2025-06-27,26,False,,25000,Lead
330,Lead_330,lead330@example.com,Company_12,EdTech,Organic,2025-06-07,11,False,,0,Lead
331,Lead_331,lead331@example.com,Company_9,Manufacturing,Email Campaign,2025-06-17,56,False,,10000,MQL
332,Lead_332,lead332@example.com,Company_142,Manufacturing,Facebook Ads,2025-08-03,41,False,,30000,MQL
333,Lead_333,lead333@example.com,Company_278,Manufacturing,Facebook Ads,2025-07-14,47,False,,30000,MQL
334,Lead_334,lead334@example.com,Company_246,E-Commerce,Referral,2025-07-14,30,False,,2500,Lead
335,Lead_335,lead335@example.com,Company_214,EdTech,Email Campaign,2025-06-08,66,False,,10000,SQL
336,Lead_336,lead336@example.com,Company_136,EdTech,Webinar,2025-05-31,68,False,,5000,SQL
337,Lead_337,lead337@example.com,Company_162,SaaS,LinkedIn DMs,2025-06-23,26,False,,25000,Lead
338,Lead_338,lead338@example.com,Company_71,Healthcare,Organic,2025-06-19,12,True,2025-08-02,0,Customer
339,Lead_339,lead339@example.com,Company_46,EdTech,Organic,2025-06-19,14,False,,0,Lead
340,Lead_340,lead340@example.com,Company_92,Healthcare,LinkedIn DMs,2025-06-03,65,False,,25000,POC
341,Lead_341,lead341@example.com,Company_284,SaaS,Facebook Ads,2025-06-24,2,False,,30000,Lead
342,Lead_342,lead342@example.com,Company_20,FinTech,Email Campaign,2025-06-07,48,False,,10000,MQL
343,Lead_343,lead343@example.com,Company_264,SaaS,Referral,2025-06-14,26,False,,2500,Lead
344,Lead_344,lead344@example.com,Company_136,Manufacturing,Email Campaign,2025-06-11,39,False,,10000,Lead
345,Lead_345,lead345@example.com,Company_175,Healthcare,Webinar,2025-06-02,53,False,,5000,MQL
346,Lead_346,lead346@example.com,Company_267,Healthcare,LinkedIn DMs,2025-07-06,23,False,,25000,Lead
347,Lead_347,lead347@example.com,Company_163,Healthcare,Referral,2025-06-16,42,False,,2500,MQL
348,Lead_348,lead348@example.com,Company_29,Healthcare,Facebook Ads,2025-05-31,33,True,2025-06-07,30000,Customer
349,Lead_349,lead349@example.com,Company_125,Healthcare,Facebook Ads,2025-07-13,15,False,,30000,Lead
350,Lead_350,lead350@example.com,Company_241,E-Commerce,Email Campaign,2025-07-10,70,False,,10000,SQL
351,Lead_351,lead351@example.com,Company_30,SaaS,LinkedIn DMs,2025-06-02,57,False,,25000,MQL
352,Lead_352,lead352@example.com,Company_114,E-Commerce,LinkedIn DMs,2025-07-15,52,False,,25000,MQL
353,Lead_353,lead353@example.com,Company_261,EdTech,Referral,2025-06-19,12,False,,2500,Lead
354,Lead_354,lead354@example.com,Company_78,SaaS,Organic,2025-06-03,18,False,,0,Lead
355,Lead_355,lead355@example.com,Company_205,Manufacturing,Email Campaign,2025-07-15,13,False,,10000,Lead
356,Lead_356,lead356@example.com,Company_185,SaaS,Facebook Ads,2025-08-04,2,False,,30000,Lead
357,Lead_357,lead357@example.com,Company_120,SaaS,Facebook Ads,2025-07-31,40,False,,30000,MQL
358,Lead_358,lead358@example.com,Company_288,EdTech,Facebook Ads,2025-10-19,41,True,2025-11-12,30000,Customer
359,Lead_359,lead359@example.com,Company_176,SaaS,Referral,2025-07-06,39,False,,2500,Lead
360,Lead_360,lead360@example.com,Company_103,FinTech,Organic,2025-06-13,19,False,,0,Lead
361,Lead_361,lead361@example.com,Company_192,E-Commerce,Webinar,2025-06-10,86,False,,5000,POC
362,Lead_362,lead362@example.com,Company_184,E-Commerce,Organic,2025-06-27,8,False,,0,Lead
363,Lead_363,lead363@example.com,Company_236,Manufacturing,Organic,2025-06-25,2,False,,0,Lead
364,Lead_364,lead364@example.com,Company_235,EdTech,Email Campaign,2025-06-13,54,False,,10000,MQL
365,Lead_365,lead365@example.com,Company_281,Healthcare,Email Campaign,2025-06-14,42,False,,10000,MQL
366,Lead_366,lead366@example.com,Company_243,EdTech,LinkedIn DMs,2025-06-23,27,True,2025-08-06,25000,Customer
367,Lead_367,lead367@example.com,Company_160,FinTech,Facebook Ads,2025-06-13,44,False,,30000,MQL
368,Lead_368,lead368@example.com,Company_97,EdTech,Organic,2025-06-19,9,False,,0,Lead
369,Lead_369,lead369@example.com,Company_82,Healthcare,LinkedIn DMs,2025-06-18,42,False,,25000,MQL
370,Lead_370,lead370@example.com,Company_211,SaaS,LinkedIn DMs,2025-06-14,51,False,,25000,MQL
371,Lead_371,lead371@example.com,Company_79,EdTech,LinkedIn DMs,2025-07-02,47,False,,25000,MQL
372,Lead_372,lead372@example.com,Company_249,EdTech,Organic,2025-06-07,16,False,,0,Lead
373,Lead_373,lead373@example.com,Company_3,Healthcare,Referral,2025-06-08,0,False,,2500,Lead
374,Lead_374,lead374@example.com,Company_182,E-Commerce,Facebook Ads,2025-06-10,0,False,,30000,Lead
375,Lead_375,lead375@example.com,Company_268,EdTech,Email Campaign,2025-07-03,35,False,,10000,Lead
376,Lead_376,lead376@example.com,Company_210,SaaS,Facebook Ads,2025-06-08,7,False,,30000,Lead
377,Lead_377,lead377@example.com,Company_20,SaaS,Facebook Ads,2025-06-04,11,False,,30000,Lead
378,Lead_378,lead378@example.com,Company_89,FinTech,LinkedIn DMs,2025-06-23,63,False,,25000,MQL
379,Lead_379,lead379@example.com,Company_44,SaaS,Facebook Ads,2025-06-13,37,False,,30000,Lead
380,Lead_380,lead380@example.com,Company_154,Healthcare,LinkedIn DMs,2025-06-18,49,False,,25000,MQL
381,Lead_381,lead381@example.com,Company_191,EdTech,Facebook Ads,2025-06-13,0,False,,30000,Lead
382,Lead_382,lead382@example.com,Company_280,E-Commerce,Facebook Ads,2025-07-05,3,False,,30000,Lead
383,Lead_383,lead383@example.com,Company_136,Manufacturing,Organic,2025-07-25,7,False,,0,Lead
384,Lead_384,lead384@example.com,Company_71,FinTech,Referral,2025-06-11,54,False,,2500,MQL
385,Lead_385,lead385@example.com,Company_52,Manufacturing,Facebook Ads,2025-06-03,29,False,,30000,Lead
386,Lead_386,lead386@example.com,Company_10,Healthcare,LinkedIn DMs,2025-07-24,36,False,,25000,Lead
387,Lead_387,lead387@example.com,Company_274,E-Commerce,Email Campaign,2025-06-03,35,False,,10000,Lead
388,Lead_388,lead388@example.com,Company_112,FinTech,Facebook Ads,2025-06-19,26,False,,30000,Lead
389,Lead_389,lead389@example.com,Company_299,E-Commerce,Email Campaign,2025-06-10,26,False,,10000,Lead
390,Lead_390,lead390@example.com,Company_158,EdTech,Email Campaign,2025-06-15,68,False,,10000,SQL
391,Lead_391,lead391@example.com,Company_294,E-Commerce,Email Campaign,2025-06-15,39,False,,10000,Lead
392,Lead_392,lead392@example.com,Company_23,E-Commerce,Facebook Ads,2025-06-17,9,False,,30000,Lead
393,Lead_393,lead393@example.com,Company_202,FinTech,Facebook Ads,2025-06-06,15,False,,30000,Lead
394,Lead_394,lead394@example.com,Company_195,E-Commerce,Organic,2025-06-06,6,False,,0,Lead
395,Lead_395,lead395@example.com,Company_276,E-Commerce,Organic,2025-06-30,0,False,,0,Lead
396,Lead_396,lead396@example.com,Company_265,E-Commerce,LinkedIn DMs,2025-06-07,35,False,,25000,Lead
397,Lead_397,lead397@example.com,Company_81,Healthcare,Email Campaign,2025-06-29,56,True,2025-08-07,10000,Customer
398,Lead_398,lead398@example.com,Company_54,SaaS,Facebook Ads,2025-06-27,19,False,,30000,Lead
399,Lead_399,lead399@example.com,Company_44,Manufacturing,Organic,2025-07-18,0,False,,0,Lead
400,Lead_400,lead400@example.com,Company_73,SaaS,Organic,2025-06-29,29,False,,0,Lead
401,Lead_401,lead401@example.com,Company_200,Healthcare,Webinar,2025-07-06,54,False,,5000,MQL
402,Lead_402,lead402@example.com,Company_171,Manufacturing,Facebook Ads,2025-06-10,0,False,,30000,Lead
403,Lead_403,lead403@example.com,Company_281,EdTech,Referral,2025-08-08,0,False,,2500,Lead
404,Lead_404,lead404@example.com,Company_134,FinTech,Webinar,2025-07-08,63,False,,5000,MQL
405,Lead_405,lead405@example.com,Company_159,Manufacturing,Facebook Ads,2025-06-06,0,False,,30000,Lead
406,Lead_406,lead406@example.com,Company_22,Manufacturing,Webinar,2025-06-06,66,False,,5000,POC
407,Lead_407,lead407@example.com,Company_98,EdTech,Facebook Ads,2025-07-07,6,False,,30000,Lead
408,Lead_408,lead408@example.com,Company_84,Manufacturing,Email Campaign,2025-08-15,33,False,,10000,Lead
409,Lead_409,lead409@example.com,Company_150,Healthcare,Organic,2025-06-27,21,False,,0,Lead
410,Lead_410,lead410@example.com,Company_152,EdTech,Email Campaign,2025-06-28,24,False,,10000,Lead
411,Lead_411,lead411@example.com,Company_278,Healthcare,Email Campaign,2025-06-30,43,False,,10000,MQL
412,Lead_412,lead412@example.com,Company_147,SaaS,Webinar,2025-06-18,72,False,,5000,POC
413,Lead_413,lead413@example.com,Company_183,EdTech,Facebook Ads,2025-06-01,31,False,,30000,Lead
414,Lead_414,lead414@example.com,Company_69,FinTech,Organic,2025-07-11,21,False,,0,Lead
415,Lead_415,lead415@example.com,Company_199,Healthcare,Referral,2025-06-05,30,False,,2500,Lead
416,Lead_416,lead416@example.com,Company_97,SaaS,Facebook Ads,2025-07-09,4,False,,30000,Lead
417,Lead_417,lead417@example.com,Company_5,EdTech,LinkedIn DMs,2025-05-31,49,False,,25000,MQL
418,Lead_418,lead418@example.com,Company_246,Healthcare,Webinar,2025-06-13,33,False,,5000,Lead
419,Lead_419,lead419@example.com,Company_217,Healthcare,Facebook Ads,2025-07-10,47,True,2025-08-08,30000,Customer
420,Lead_420,lead420@example.com,Company_276,EdTech,LinkedIn DMs,2025-07-08,39,False,,25000,Lead
421,Lead_421,lead421@example.com,Company_88,E-Commerce,Facebook Ads,2025-06-06,46,False,,30000,MQL
422,Lead_422,lead422@example.com,Company_265,SaaS,Facebook Ads,2025-07-05,0,False,,30000,Lead
423,Lead_423,lead423@example.com,Company_16,E-Commerce,Email Campaign,2025-07-24,9,False,,10000,Lead
424,Lead_424,lead424@example.com,Company_92,E-Commerce,Facebook Ads,2025-07-21,22,True,2025-08-17,30000,Customer
425,Lead_425,lead425@example.com,Company_277,SaaS,Facebook Ads,2025-06-04,19,False,,30000,Lead
426,Lead_426,lead426@example.com,Company_75,SaaS,Webinar,2025-06-04,41,False,,5000,MQL
427,Lead_427,lead427@example.com,Company_84,FinTech,LinkedIn DMs,2025-06-05,39,False,,25000,Lead
428,Lead_428,lead428@example.com,Company_15,Manufacturing,Email Campaign,2025-07-20,6,False,,10000,Lead
429,Lead_429,lead429@example.com,Company_60,SaaS,Email Campaign,2025-07-08,14,False,,10000,Lead
430,Lead_430,lead430@example.com,Company_264,Healthcare,Webinar,2025-06-06,35,False,,5000,Lead
431,Lead_431,lead431@example.com,Company_2,Manufacturing,Organic,2025-06-02,25,False,,0,Lead
432,Lead_432,lead432@example.com,Company_192,EdTech,Email Campaign,2025-06-27,24,False,,10000,Lead
433,Lead_433,lead433@example.com,Company_33,FinTech,LinkedIn DMs,2025-06-10,13,False,,25000,Lead
434,Lead_434,lead434@example.com,Company_189,E-Commerce,Referral,2025-06-08,3,False,,2500,Lead
435,Lead_435,lead435@example.com,Company_155,E-Commerce,Organic,2025-06-16,9,False,,0,Lead
436,Lead_436,lead436@example.com,Company_111,EdTech,Facebook Ads,2025-06-02,33,False,,30000,Lead
437,Lead_437,lead437@example.com,Company_273,Manufacturing,Email Campaign,2025-07-05,61,True,2025-07-21,10000,Customer
438,Lead_438,lead438@example.com,Company_128,FinTech,Facebook Ads,2025-06-02,3,False,,30000,Lead
439,Lead_439,lead439@example.com,Company_65,Manufacturing,Facebook Ads,2025-06-13,44,False,,30000,MQL
440,Lead_440,lead440@example.com,Company_55,Manufacturing,Facebook Ads,2025-06-05,7,False,,30000,Lead
441,Lead_441,lead441@example.com,Company_168,EdTech,Facebook Ads,2025-06-04,42,False,,30000,MQL
442,Lead_442,lead442@example.com,Company_249,E-Commerce,LinkedIn DMs,2025-05-31,43,False,,25000,MQL
443,Lead_443,lead443@example.com,Company_55,Manufacturing,Webinar,2025-06-21,29,False,,5000,Lead
444,Lead_444,lead444@example.com,Company_38,FinTech,LinkedIn DMs,2025-06-02,55,True,2025-07-03,25000,Customer
445,Lead_445,lead445@example.com,Company_135,SaaS,Organic,2025-06-02,7,False,,0,Lead
446,Lead_446,lead446@example.com,Company_155,E-Commerce,Organic,2025-07-16,17,False,,0,Lead
447,Lead_447,lead447@example.com,Company_61,SaaS,Email Campaign,2025-06-14,28,False,,10000,Lead
448,Lead_448,lead448@example.com,Company_179,Manufacturing,Referral,2025-05-31,27,False,,2500,Lead
449,Lead_449,lead449@example.com,Company_243,FinTech,Facebook Ads,2025-06-08,9,False,,30000,Lead
450,Lead_450,lead450@example.com,Company_256,Manufacturing,Facebook Ads,2025-06-13,30,False,,30000,Lead
451,Lead_451,lead451@example.com,Company_62,Healthcare,Email Campaign,2025-07-10,38,False,,10000,Lead
452,Lead_452,lead452@example.com,Company_285,EdTech,Webinar,2025-06-01,68,False,,5000,POC
453,Lead_453,lead453@example.com,Company_266,E-Commerce,Facebook Ads,2025-06-04,17,False,,30000,Lead
454,Lead_454,lead454@example.com,Company_127,Healthcare,Referral,2025-06-08,27,True,2025-07-07,2500,Customer
455,Lead_455,lead455@example.com,Company_234,Manufacturing,Referral,2025-06-01,0,False,,2500,Lead
